Assemblage 	OriginTime	Duration
assemblage-164-634	3250	1125
assemblage-437-223	4375	1125
assemblage-567-381	5500	1125
assemblage-564-383	5500	1125
assemblage-426-214	4375	1125
assemblage-580-206	1000	1125
assemblage-914-408	1000	1125
assemblage-245-354	3250	1125
assemblage-898-354	2125	1125
assemblage-175-429	1000	1125
assemblage-921-342	2125	1125
assemblage-794-912	7750	1125
assemblage-251-360	3250	1125
assemblage-702-191	6625	1125
assemblage-697-966	3250	1125
assemblage-691-191	6625	1125
assemblage-788-900	7750	1125
assemblage-599-501	6625	1125
assemblage-863-952	4375	1125
assemblage-821-441	1000	1125
assemblage-594-529	6625	1125
assemblage-863-735	8875	1125
assemblage-824-159	4375	1125
assemblage-573-190	1000	1125
assemblage-937-400	1000	1125
assemblage-577-371	5500	1125
assemblage-805-130	4375	1125
assemblage-358-835	8875	1125
assemblage-858-965	4375	1125
assemblage-488-471	2125	1125
assemblage-389-839	2125	1125
assemblage-173-779	8875	1125
assemblage-774-794	5500	1125
assemblage-863-716	8875	1125
assemblage-789-796	5500	1125
assemblage-557-205	1000	1125
assemblage-505-740	3250	1125
assemblage-477-468	2125	1125
assemblage-383-837	2125	1125
assemblage-421-216	4375	1125
assemblage-166-862	7750	1125
assemblage-495-716	3250	1125
assemblage-405-865	2125	1125
assemblage-816-445	1000	1125
assemblage-121-500	5500	1125
assemblage-109-521	5500	1125
assemblage-609-533	6625	1125
assemblage-557-372	5500	1125
assemblage-863-968	4375	1125
assemblage-170-776	8875	1125
assemblage-863-964	4375	1125
assemblage-670-974	3250	1125
assemblage-174-791	8875	1125
assemblage-780-948	6625	1125
assemblage-566-380	5500	1125
assemblage-795-775	5500	1125
assemblage-239-204	6625	1125
assemblage-285-711	8875	1125
assemblage-839-143	4375	1125
assemblage-566-386	5500	1125
assemblage-420-201	4375	1125
assemblage-167-833	7750	1125
assemblage-824-143	4375	1125
assemblage-256-569	7750	1125
assemblage-282-738	8875	1125
assemblage-285-718	8875	1125
assemblage-590-385	5500	1125
assemblage-824-146	4375	1125
assemblage-201-434	1000	1125
assemblage-468-467	2125	1125
assemblage-905-347	2125	1125
assemblage-614-501	6625	1125
assemblage-267-577	7750	1125
assemblage-502-737	5500	1125
assemblage-800-958	6625	1125
assemblage-216-199	6625	1125
assemblage-342-835	8875	1125
assemblage-781-929	7750	1125
assemblage-473-742	3250	1125
assemblage-868-855	7750	1125
assemblage-806-960	6625	1125
assemblage-895-351	2125	1125
assemblage-613-1005	2125	1125
assemblage-478-734	5500	1125
assemblage-444-213	4375	1125
assemblage-137-505	5500	1125
assemblage-920-411	1000	1125
assemblage-166-779	8875	1125
assemblage-804-946	6625	1125
assemblage-573-380	5500	1125
assemblage-793-947	6625	1125
assemblage-497-730	3250	1125
assemblage-190-629	3250	1125
assemblage-779-949	6625	1125
assemblage-706-975	3250	1125
assemblage-296-705	8875	1125
assemblage-332-823	8875	1125
assemblage-166-776	8875	1125
assemblage-836-457	1000	1125
assemblage-485-723	5500	1125
assemblage-923-416	1000	1125
assemblage-485-727	5500	1125
assemblage-216-192	6625	1125
assemblage-771-935	7750	1125
assemblage-686-956	3250	1125
assemblage-858-947	4375	1125
assemblage-511-721	5500	1125
assemblage-817-134	4375	1125
assemblage-856-725	8875	1125
assemblage-201-194	6625	1125
assemblage-828-443	1000	1125
assemblage-843-946	4375	1125
assemblage-855-836	7750	1125
assemblage-603-506	6625	1125
assemblage-248-561	7750	1125
assemblage-114-511	5500	1125
assemblage-185-639	3250	1125
assemblage-258-359	3250	1125
assemblage-882-865	7750	1125
assemblage-208-427	1000	1125
assemblage-163-857	7750	1125
assemblage-211-196	6625	1125
assemblage-176-624	3250	1125
assemblage-779-793	5500	1125
assemblage-587-220	1000	1125
assemblage-137-519	5500	1125
assemblage-245-346	3250	1125
assemblage-933-414	1000	1125
assemblage-360-834	8875	1125
assemblage-299-716	8875	1125
assemblage-818-429	1000	1125
assemblage-918-340	2125	1125
assemblage-697-972	3250	1125
assemblage-873-852	7750	1125
assemblage-869-849	7750	1125
assemblage-490-725	5500	1125
assemblage-601-991	2125	1125
assemblage-194-440	1000	1125
assemblage-334-827	8875	1125
assemblage-694-182	6625	1125
assemblage-609-985	2125	1125
assemblage-489-729	3250	1125
assemblage-412-836	2125	1125
assemblage-199-183	6625	1125
assemblage-187-439	1000	1125
assemblage-405-845	2125	1125
assemblage-413-848	2125	1125
assemblage-488-730	5500	1125
assemblage-696-983	3250	1125
assemblage-157-865	7750	1125
assemblage-562-395	5500	1125
assemblage-858-954	4375	1125
assemblage-613-992	2125	1125
assemblage-815-145	4375	1125
assemblage-831-438	1000	1125
assemblage-888-858	7750	1125
assemblage-120-508	5500	1125
assemblage-899-360	2125	1125
assemblage-498-734	5500	1125
assemblage-270-341	3250	1125
assemblage-169-620	3250	1125
assemblage-886-342	2125	1125
assemblage-178-772	8875	1125
assemblage-779-806	5500	1125
assemblage-771-239	4375	1125
assemblage-471-495	2125	1125
assemblage-479-472	2125	1125
assemblage-260-578	7750	1125
assemblage-447-210	4375	1125
assemblage-608-995	2125	1125
assemblage-610-515	6625	1125
assemblage-184-784	8875	1125
assemblage-819-117	4375	1125
assemblage-167-625	3250	1125
assemblage-410-845	2125	1125
assemblage-507-711	5500	1125
assemblage-778-794	5500	1125
assemblage-261-563	7750	1125
assemblage-204-434	1000	1125
assemblage-808-958	6625	1125
assemblage-255-549	7750	1125
assemblage-588-208	1000	1125
assemblage-145-858	7750	1125
assemblage-157-856	7750	1125
assemblage-159-859	7750	1125
assemblage-836-438	1000	1125
assemblage-199-629	3250	1125
assemblage-390-859	2125	1125
assemblage-255-344	3250	1125
assemblage-431-221	4375	1125
assemblage-859-970	4375	1125
assemblage-256-558	7750	1125
assemblage-680-196	6625	1125
assemblage-673-187	6625	1125
assemblage-196-427	1000	1125
assemblage-188-432	1000	1125
assemblage-771-223	4375	1125
assemblage-690-954	3250	1125
assemblage-181-634	3250	1125
assemblage-895-326	2125	1125
assemblage-833-457	1000	1125
assemblage-234-359	3250	1125
assemblage-92-502	5500	1125
assemblage-597-1014	2125	1125
assemblage-489-720	3250	1125
assemblage-193-414	1000	1125
assemblage-173-773	8875	1125
assemblage-924-398	1000	1125
assemblage-909-424	1000	1125
assemblage-685-206	6625	1125
assemblage-923-417	1000	1125
assemblage-787-801	5500	1125
assemblage-192-196	6625	1125
assemblage-509-729	5500	1125
assemblage-876-862	7750	1125
assemblage-678-192	6625	1125
assemblage-558-222	1000	1125
assemblage-118-492	5500	1125
assemblage-572-376	5500	1125
assemblage-704-963	3250	1125
assemblage-442-239	4375	1125
assemblage-689-187	6625	1125
assemblage-745-211	4375	1125
assemblage-403-848	2125	1125
assemblage-264-571	7750	1125
assemblage-564-211	1000	1125
assemblage-184-417	1000	1125
assemblage-480-482	2125	1125
assemblage-875-718	8875	1125
assemblage-688-174	6625	1125
assemblage-261-349	3250	1125
assemblage-455-225	4375	1125
assemblage-159-847	7750	1125
assemblage-346-837	8875	1125
assemblage-689-962	3250	1125
assemblage-290-747	8875	1125
assemblage-147-839	7750	1125
assemblage-861-727	8875	1125
assemblage-809-964	6625	1125
assemblage-778-219	4375	1125
assemblage-607-983	2125	1125
assemblage-776-918	7750	1125
assemblage-433-214	4375	1125
assemblage-577-222	1000	1125
assemblage-471-476	2125	1125
assemblage-368-846	8875	1125
assemblage-198-208	6625	1125
assemblage-759-225	4375	1125
assemblage-597-1020	2125	1125
assemblage-604-998	2125	1125
assemblage-882-840	7750	1125
assemblage-214-203	6625	1125
assemblage-478-480	2125	1125
assemblage-870-700	8875	1125
assemblage-495-723	3250	1125
assemblage-905-336	2125	1125
assemblage-614-503	6625	1125
assemblage-583-218	1000	1125
assemblage-803-951	6625	1125
assemblage-866-739	8875	1125
assemblage-154-840	7750	1125
assemblage-247-370	3250	1125
assemblage-593-528	6625	1125
assemblage-785-779	5500	1125
assemblage-922-407	1000	1125
assemblage-270-718	8875	1125
assemblage-701-190	6625	1125
assemblage-292-723	8875	1125
assemblage-696-970	3250	1125
assemblage-593-522	6625	1125
assemblage-793-937	7750	1125
assemblage-504-728	3250	1125
assemblage-492-478	2125	1125
assemblage-809-914	7750	1125
assemblage-112-510	5500	1125
assemblage-894-847	7750	1125
assemblage-868-722	8875	1125
assemblage-807-140	4375	1125
assemblage-491-723	3250	1125
assemblage-284-727	8875	1125
assemblage-298-722	8875	1125
assemblage-881-840	7750	1125
assemblage-203-656	3250	1125
assemblage-252-357	3250	1125
assemblage-780-795	5500	1125
assemblage-787-911	7750	1125
assemblage-507-756	3250	1125
assemblage-777-215	4375	1125
assemblage-851-934	4375	1125
assemblage-379-839	2125	1125
assemblage-263-559	7750	1125
assemblage-571-219	1000	1125
assemblage-760-216	4375	1125
assemblage-171-648	3250	1125
assemblage-786-908	7750	1125
assemblage-171-765	8875	1125
assemblage-827-131	4375	1125
assemblage-221-185	6625	1125
assemblage-485-487	2125	1125
assemblage-865-724	8875	1125
assemblage-827-950	6625	1125
assemblage-824-431	1000	1125
assemblage-939-411	1000	1125
assemblage-773-802	5500	1125
assemblage-611-1005	2125	1125
assemblage-793-908	7750	1125
assemblage-774-224	4375	1125
assemblage-608-501	6625	1125
assemblage-867-700	8875	1125
assemblage-756-222	4375	1125
assemblage-344-834	8875	1125
assemblage-813-456	1000	1125
assemblage-756-225	4375	1125
assemblage-350-846	8875	1125
assemblage-906-351	2125	1125
assemblage-129-503	5500	1125
assemblage-262-555	7750	1125
assemblage-353-836	8875	1125
assemblage-179-757	8875	1125
assemblage-854-952	4375	1125
